post_id,post_type,genre,hash_tags,most_related_tag
0689,Video,Music,"['vacation', 'wildlife', 'machinelearning', 'AI', 'recipe', 'fashion']",recipe
0690,Reel,Health,"['nature', 'beach', 'sports', 'science', 'AI', 'wildlife', 'fashion']",beach
0691,Text,Health,"['learning', 'music', 'wildlife', 'students']",wildlife
0692,Text,Travel,"['machinelearning', 'forest', 'fashion', 'health', 'art', 'food']",art
0693,Video,Cooking,"['learning', 'art', 'beach', 'fashion', 'students']",fashion
0694,Text,Cooking,"['AI', 'health', 'beach', 'machinelearning', 'learning', 'forest']",learning
0695,Image,Education,"['recipe', 'adventure', 'technology', 'science', 'forest']",technology
0696,Video,Fashion,"['machinelearning', 'AI', 'education']",education
0697,Video,Technology,"['vacation', 'wildlife', 'education', 'health', 'coding', 'beach']",beach
0698,Image,Fashion,"['fashion', 'education', 'health', 'machinelearning', 'technology']",technology
0699,Image,Health,"['music', 'adventure', 'wildlife']",wildlife
0700,Text,Fashion,"['education', 'nature', 'coding']",nature
0701,Reel,Travel,"['food', 'recipe', 'sports', 'adventure', 'technology']",recipe
0702,Reel,Fashion,"['education', 'AI', 'fitness', 'machinelearning']",machinelearning
0703,Image,Nature,"['art', 'sports', 'education']",sports
0704,Video,Cooking,"['coding', 'recipe', 'sports', 'wildlife']",coding
0705,Reel,Cooking,"['education', 'machinelearning', 'adventure']",adventure
0706,Video,Nature,"['culture', 'fitness', 'art', 'nature', 'vacation', 'students', 'food']",food
0707,Video,Fitness,"['nature', 'music', 'machinelearning', 'culture', 'travel', 'food']",culture
0708,Reel,Music,"['recipe', 'education', 'sports', 'food', 'machinelearning', 'adventure', 'science']",science
0709,Video,Health,"['travel', 'sports', 'machinelearning', 'recipe', 'music']",sports
0710,Text,Nature,"['vacation', 'technology', 'adventure', 'science', 'AI', 'wildlife']",wildlife
0711,Image,Music,"['recipe', 'learning', 'science', 'vacation', 'fitness', 'travel', 'fashion']",vacation
0712,Video,Health,"['wildlife', 'forest', 'music', 'recipe', 'travel', 'fitness', 'education']",recipe
0713,Reel,Nature,"['science', 'AI', 'beach', 'food', 'technology', 'health', 'sports']",technology
0714,Text,Fitness,"['art', 'vacation', 'technology', 'nature', 'AI']",nature
0715,Image,Education,"['art', 'music', 'sports']",music
0716,Image,Technology,"['culture', 'travel', 'beach', 'machinelearning']",travel
0717,Video,Music,"['culture', 'food', 'fitness', 'adventure']",food
0718,Video,Education,"['technology', 'wildlife', 'AI', 'beach', 'food', 'adventure', 'coding']",food
0719,Text,Music,"['education', 'science', 'AI']",education
0720,Image,Education,"['art', 'health', 'beach', 'adventure']",adventure
0721,Image,Technology,"['fitness', 'recipe', 'food', 'machinelearning', 'sports']",machinelearning
0722,Text,Travel,"['fitness', 'vacation', 'music', 'technology', 'food', 'nature', 'adventure']",music
0723,Video,Fitness,"['travel', 'vacation', 'machinelearning']",machinelearning
0724,Image,Travel,"['travel', 'culture', 'fitness']",travel
0725,Image,Sports,"['AI', 'fashion', 'technology', 'forest', 'machinelearning']",machinelearning
0726,Reel,Travel,"['learning', 'forest', 'health', 'recipe', 'art']",art
0727,Text,Sports,"['fashion', 'education', 'travel']",travel
0728,Video,Travel,"['music', 'sports', 'travel']",sports
0729,Reel,Fashion,"['education', 'forest', 'food', 'recipe']",education
0730,Reel,Fitness,"['wildlife', 'students', 'AI']",AI
0731,Text,Cooking,"['machinelearning', 'health', 'forest', 'education', 'fashion', 'AI', 'learning']",forest
0732,Image,Sports,"['adventure', 'technology', 'health', 'students', 'art', 'travel']",adventure
0733,Reel,Education,"['health', 'vacation', 'sports', 'travel', 'students']",students
0734,Video,Education,"['learning', 'machinelearning', 'travel', 'art', 'culture']",machinelearning
0735,Video,Sports,"['beach', 'nature', 'sports', 'coding']",coding
0736,Video,Fashion,"['travel', 'AI', 'wildlife']",travel
0737,Text,Fashion,"['machinelearning', 'fashion', 'coding']",fashion
0738,Text,Technology,"['machinelearning', 'fitness', 'recipe', 'nature', 'culture', 'sports', 'science']",nature
0739,Reel,Cooking,"['machinelearning', 'adventure', 'science']",adventure
0740,Image,Health,"['science', 'travel', 'machinelearning', 'recipe', 'vacation']",vacation
0741,Reel,Fitness,"['food', 'vacation', 'machinelearning', 'wildlife', 'forest', 'recipe']",forest
0742,Video,Technology,"['students', 'culture', 'technology']",culture
0743,Image,Fashion,"['vacation', 'adventure', 'forest', 'culture', 'health', 'art', 'learning']",adventure
0744,Image,Education,"['students', 'vacation', 'learning', 'art', 'forest']",forest
0745,Reel,Sports,"['fitness', 'wildlife', 'beach']",wildlife
0746,Image,Music,"['coding', 'science', 'travel']",coding
0747,Text,Fashion,"['travel', 'health', 'music', 'recipe', 'beach', 'sports', 'technology']",recipe
0748,Image,Technology,"['learning', 'adventure', 'travel', 'wildlife', 'health', 'food', 'science']",wildlife
0749,Text,Fitness,"['wildlife', 'science', 'learning', 'students', 'fashion', 'vacation']",fashion
0750,Image,Travel,"['beach', 'art', 'culture', 'wildlife', 'adventure', 'learning']",learning
0751,Text,Cooking,"['sports', 'machinelearning', 'art']",machinelearning
0752,Reel,Sports,"['science', 'fitness', 'AI', 'recipe', 'students']",recipe
0753,Video,Music,"['students', 'machinelearning', 'recipe', 'science', 'technology', 'forest', 'art']",technology
0754,Reel,Technology,"['sports', 'health', 'coding']",sports
0755,Reel,Sports,"['art', 'students', 'recipe', 'wildlife', 'learning', 'fitness', 'sports']",art
0756,Reel,Technology,"['education', 'learning', 'sports', 'adventure', 'technology']",technology
0757,Image,Sports,"['students', 'technology', 'art', 'food']",art
0758,Text,Cooking,"['vacation', 'travel', 'wildlife', 'recipe', 'forest', 'science']",wildlife
0759,Video,Technology,"['wildlife', 'technology', 'science', 'fashion']",technology
0760,Reel,Fitness,"['culture', 'AI', 'food', 'recipe', 'travel', 'students']",students
0761,Reel,Health,"['adventure', 'fashion', 'education', 'art', 'machinelearning', 'AI', 'students']",fashion
0762,Video,Music,"['machinelearning', 'recipe', 'students', 'AI', 'wildlife', 'culture', 'adventure']",wildlife
0763,Video,Sports,"['beach', 'travel', 'education', 'health', 'learning', 'sports']",travel
0764,Image,Education,"['food', 'fashion', 'nature', 'AI', 'learning']",nature
0765,Reel,Health,"['technology', 'students', 'recipe', 'sports', 'travel', 'adventure']",travel
0766,Video,Fitness,"['culture', 'learning', 'technology']",technology
0767,Text,Music,"['food', 'adventure', 'science', 'fashion', 'sports']",science
0768,Video,Nature,"['travel', 'sports', 'food']",sports
0769,Text,Education,"['travel', 'AI', 'vacation']",travel
0770,Video,Cooking,"['machinelearning', 'fitness', 'coding', 'art']",art
0771,Reel,Sports,"['coding', 'art', 'science']",art
0772,Image,Cooking,"['learning', 'fashion', 'travel', 'fitness', 'technology', 'forest', 'vacation']",technology
0773,Image,Technology,"['wildlife', 'sports', 'art', 'vacation']",art
0774,Image,Music,"['fashion', 'students', 'machinelearning', 'travel', 'forest', 'education', 'beach']",machinelearning
0775,Video,Nature,"['education', 'fashion', 'art', 'culture', 'students', 'travel']",education
0776,Image,Technology,"['beach', 'sports', 'music', 'recipe']",music
0777,Image,Education,"['food', 'art', 'wildlife', 'recipe']",art
0778,Reel,Nature,"['art', 'technology', 'beach', 'fitness']",beach
0779,Text,Fitness,"['education', 'art', 'beach', 'adventure', 'science', 'sports', 'vacation']",beach
0780,Reel,Fitness,"['vacation', 'sports', 'machinelearning', 'education']",sports
0781,Image,Health,"['AI', 'forest', 'vacation', 'technology']",forest
0782,Video,Travel,"['nature', 'beach', 'machinelearning']",machinelearning
0783,Reel,Fitness,"['wildlife', 'machinelearning', 'adventure']",adventure
0784,Reel,Fitness,"['learning', 'health', 'fashion', 'science']",science
0785,Reel,Travel,"['forest', 'travel', 'fitness']",fitness
0786,Text,Technology,"['fashion', 'nature', 'vacation', 'technology', 'forest', 'travel', 'food']",technology
0787,Text,Nature,"['recipe', 'AI', 'science']",science
0788,Reel,Fitness,"['fashion', 'coding', 'fitness']",fashion
0789,Reel,Sports,"['coding', 'fitness', 'travel']",fitness
0790,Text,Travel,"['recipe', 'food', 'travel', 'forest', 'education', 'vacation', 'AI']",food
0791,Reel,Sports,"['health', 'beach', 'culture', 'recipe', 'AI', 'nature', 'students']",health
0792,Reel,Music,"['fitness', 'recipe', 'forest', 'AI', 'wildlife', 'students', 'travel']",wildlife
0793,Text,Travel,"['beach', 'fashion', 'adventure']",fashion
0794,Reel,Health,"['adventure', 'students', 'health', 'culture', 'wildlife', 'nature']",students
0795,Reel,Cooking,"['vacation', 'art', 'science', 'adventure', 'health', 'technology', 'fashion']",art
0796,Text,Music,"['fitness', 'sports', 'health', 'culture', 'vacation']",vacation
0797,Video,Fashion,"['music', 'technology', 'culture', 'art']",culture
0798,Video,Technology,"['vacation', 'culture', 'coding', 'fashion', 'music']",music
0799,Image,Technology,"['vacation', 'science', 'music', 'fashion', 'art']",science
0800,Video,Travel,"['music', 'adventure', 'machinelearning', 'forest']",forest
0801,Reel,Health,"['health', 'learning', 'vacation', 'adventure']",vacation
0802,Image,Fitness,"['students', 'culture', 'coding']",culture
0803,Image,Technology,"['machinelearning', 'art', 'vacation', 'travel']",travel
0804,Text,Nature,"['health', 'culture', 'nature', 'forest']",health
0805,Video,Cooking,"['culture', 'fashion', 'recipe']",culture
0806,Text,Music,"['travel', 'technology', 'art']",technology
0807,Reel,Health,"['adventure', 'sports', 'wildlife', 'travel']",adventure
0808,Reel,Travel,"['adventure', 'culture', 'technology']",culture
0809,Image,Sports,"['beach', 'fashion', 'learning', 'vacation']",fashion
0810,Video,Technology,"['music', 'beach', 'forest', 'fashion', 'technology']",music
0811,Reel,Nature,"['beach', 'vacation', 'culture', 'coding']",beach
0812,Video,Cooking,"['music', 'science', 'adventure', 'recipe', 'fitness', 'health']",recipe
0813,Image,Cooking,"['nature', 'fashion', 'culture', 'sports']",nature
0814,Reel,Education,"['travel', 'food', 'fitness', 'vacation', 'sports', 'forest', 'science']",travel
0815,Text,Sports,"['culture', 'machinelearning', 'students']",culture
0816,Text,Music,"['fashion', 'forest', 'beach', 'travel', 'music']",fashion
0817,Image,Education,"['education', 'beach', 'coding', 'students', 'culture', 'travel']",education
0818,Video,Fitness,"['vacation', 'health', 'music', 'adventure', 'culture', 'sports', 'fitness']",fitness
0819,Text,Nature,"['travel', 'fashion', 'culture', 'nature', 'learning', 'recipe']",recipe
0820,Text,Travel,"['science', 'nature', 'health']",nature
0821,Video,Sports,"['travel', 'education', 'beach', 'learning']",travel
0822,Text,Technology,"['food', 'art', 'recipe', 'learning', 'machinelearning']",recipe
0823,Reel,Nature,"['vacation', 'AI', 'fitness', 'nature', 'recipe', 'learning', 'sports']",nature
0824,Text,Technology,"['machinelearning', 'beach', 'travel', 'technology', 'learning', 'health', 'AI']",learning
0825,Image,Travel,"['food', 'coding', 'fitness', 'science']",coding
0826,Reel,Education,"['wildlife', 'nature', 'health', 'art']",wildlife
0827,Image,Technology,"['travel', 'fashion', 'health', 'forest']",forest
0828,Video,Health,"['science', 'learning', 'wildlife', 'students']",learning
0829,Video,Education,"['sports', 'science', 'machinelearning']",sports
0830,Image,Sports,"['beach', 'forest', 'art', 'sports', 'recipe', 'fashion']",art
0831,Image,Education,"['art', 'nature', 'health', 'recipe', 'vacation', 'fitness']",recipe
0832,Image,Travel,"['nature', 'wildlife', 'students']",students
0833,Reel,Fashion,"['food', 'art', 'machinelearning']",art
0834,Reel,Fashion,"['coding', 'fashion', 'beach', 'music', 'sports', 'learning']",sports
0835,Image,Technology,"['beach', 'fitness', 'fashion', 'AI']",beach
0836,Reel,Nature,"['forest', 'AI', 'adventure', 'health']",adventure
0837,Reel,Sports,"['health', 'art', 'science', 'fashion', 'education', 'forest']",science
0838,Reel,Fashion,"['beach', 'wildlife', 'coding', 'music', 'machinelearning', 'vacation']",music
0839,Video,Cooking,"['beach', 'students', 'culture', 'sports', 'health', 'music']",sports
0840,Image,Health,"['adventure', 'food', 'music', 'beach', 'science', 'art', 'fitness']",food
0841,Reel,Cooking,"['health', 'art', 'fashion']",fashion
0842,Image,Nature,"['science', 'learning', 'travel', 'recipe', 'forest']",recipe
0843,Video,Health,"['forest', 'wildlife', 'students']",students
0844,Video,Travel,"['adventure', 'culture', 'fitness', 'technology']",adventure
0845,Text,Sports,"['art', 'science', 'fashion', 'wildlife']",fashion
0846,Text,Cooking,"['forest', 'machinelearning', 'art', 'vacation']",machinelearning
0847,Text,Fitness,"['machinelearning', 'wildlife', 'fashion', 'music', 'AI']",fashion
0848,Text,Health,"['education', 'culture', 'food', 'music', 'learning', 'vacation']",food
0849,Text,Nature,"['technology', 'culture', 'coding', 'recipe', 'vacation', 'learning', 'sports']",sports
0850,Image,Technology,"['AI', 'education', 'technology', 'sports', 'recipe', 'art']",sports
0851,Reel,Fitness,"['nature', 'wildlife', 'education']",education
0852,Image,Technology,"['travel', 'recipe', 'fitness']",travel
0853,Video,Fitness,"['adventure', 'AI', 'learning', 'health', 'science', 'wildlife']",learning
0854,Image,Education,"['travel', 'music', 'science', 'AI', 'students']",music
0855,Image,Cooking,"['adventure', 'machinelearning', 'forest']",adventure
0856,Reel,Nature,"['forest', 'vacation', 'technology', 'adventure', 'machinelearning', 'health']",technology
0857,Text,Travel,"['recipe', 'science', 'AI', 'adventure', 'sports', 'education', 'fitness']",fitness
0858,Video,Nature,"['forest', 'fitness', 'machinelearning', 'art', 'food']",forest
0859,Reel,Fashion,"['forest', 'fitness', 'culture', 'wildlife', 'vacation', 'technology', 'music']",culture
0860,Video,Travel,"['forest', 'sports', 'education', 'health', 'coding', 'fitness']",sports
0861,Image,Cooking,"['coding', 'education', 'health', 'fitness', 'forest']",health
0862,Image,Travel,"['recipe', 'adventure', 'technology', 'science', 'students']",technology
0863,Text,Health,"['beach', 'music', 'travel', 'learning', 'science', 'culture']",travel
0864,Text,Sports,"['health', 'learning', 'beach', 'wildlife', 'travel', 'art']",wildlife
0865,Image,Fitness,"['education', 'art', 'culture', 'wildlife', 'technology']",wildlife
0866,Video,Sports,"['education', 'machinelearning', 'science', 'beach', 'travel', 'vacation']",vacation
0867,Video,Fitness,"['students', 'health', 'adventure', 'art', 'travel', 'food', 'machinelearning']",health
0868,Image,Music,"['machinelearning', 'beach', 'food', 'culture', 'technology', 'travel', 'students']",beach
0869,Image,Education,"['sports', 'technology', 'health', 'machinelearning', 'art']",sports
0870,Reel,Travel,"['technology', 'forest', 'adventure']",adventure
0871,Image,Fashion,"['science', 'wildlife', 'adventure', 'technology', 'students', 'nature', 'music']",wildlife
0872,Video,Cooking,"['science', 'travel', 'learning', 'education', 'forest', 'vacation', 'machinelearning']",learning
0873,Video,Fashion,"['technology', 'food', 'forest', 'wildlife', 'sports', 'music']",music
0874,Image,Fashion,"['food', 'music', 'technology', 'AI', 'students', 'sports']",music
0875,Image,Music,"['beach', 'sports', 'culture', 'recipe', 'education', 'fitness', 'technology']",sports
0876,Reel,Technology,"['fitness', 'wildlife', 'health', 'science', 'art', 'coding']",art
0877,Text,Technology,"['learning', 'adventure', 'technology', 'recipe', 'fashion']",technology
0878,Video,Fitness,"['fitness', 'health', 'forest', 'sports', 'travel']",health
0879,Reel,Nature,"['AI', 'sports', 'fitness', 'science', 'forest']",sports
0880,Text,Health,"['learning', 'coding', 'forest', 'technology']",coding
0881,Text,Fashion,"['health', 'nature', 'machinelearning', 'forest', 'adventure', 'fitness', 'food']",fitness
0882,Video,Technology,"['art', 'technology', 'students']",technology
0883,Reel,Cooking,"['education', 'vacation', 'recipe', 'coding', 'music', 'science']",music
0884,Reel,Health,"['vacation', 'travel', 'wildlife', 'education']",travel
0885,Text,Nature,"['music', 'adventure', 'nature', 'recipe']",music
0886,Video,Cooking,"['food', 'machinelearning', 'culture', 'beach']",food
0887,Text,Technology,"['nature', 'students', 'wildlife', 'culture', 'learning', 'recipe', 'AI']",recipe
0888,Reel,Fitness,"['education', 'recipe', 'fashion', 'health', 'adventure', 'fitness', 'machinelearning']",health
0889,Reel,Health,"['health', 'fitness', 'forest', 'recipe', 'nature', 'art']",forest
0890,Reel,Fitness,"['fashion', 'recipe', 'health']",fashion
0891,Reel,Sports,"['wildlife', 'students', 'fitness']",wildlife
0892,Text,Cooking,"['fashion', 'adventure', 'beach', 'recipe', 'AI', 'culture', 'travel']",culture
0893,Video,Sports,"['vacation', 'adventure', 'learning']",adventure
0894,Reel,Health,"['nature', 'health', 'food', 'adventure', 'sports', 'culture', 'AI']",health
0895,Text,Travel,"['recipe', 'technology', 'machinelearning', 'students', 'vacation']",technology
0896,Reel,Travel,"['adventure', 'music', 'health']",adventure
0897,Text,Education,"['health', 'beach', 'fashion', 'travel', 'machinelearning']",travel
0898,Video,Fitness,"['sports', 'machinelearning', 'music', 'health']",music
0899,Video,Sports,"['nature', 'adventure', 'forest', 'recipe', 'wildlife', 'technology', 'science']",forest
0900,Image,Fashion,"['health', 'fitness', 'culture', 'recipe', 'learning', 'nature', 'wildlife']",recipe
0901,Text,Health,"['vacation', 'wildlife', 'fashion']",fashion
0902,Image,Technology,"['travel', 'science', 'sports', 'coding', 'fitness', 'learning', 'recipe']",fitness
0903,Reel,Health,"['nature', 'adventure', 'forest', 'vacation', 'students']",students
0904,Video,Nature,"['music', 'art', 'machinelearning', 'vacation', 'culture', 'health']",music
0905,Text,Nature,"['art', 'beach', 'fitness']",beach
0906,Video,Technology,"['adventure', 'AI', 'forest', 'beach', 'wildlife', 'art']",art
0907,Reel,Nature,"['fashion', 'recipe', 'students', 'art', 'AI']",fashion
0908,Text,Fitness,"['nature', 'culture', 'machinelearning', 'food', 'art', 'technology']",machinelearning
0909,Text,Education,"['learning', 'fitness', 'students', 'nature', 'forest', 'education', 'machinelearning']",students
0910,Image,Technology,"['fashion', 'students', 'AI', 'sports']",sports
0911,Video,Technology,"['students', 'art', 'machinelearning', 'nature']",art
0912,Reel,Music,"['technology', 'education', 'learning', 'coding', 'music', 'adventure', 'health']",learning
0913,Image,Music,"['beach', 'machinelearning', 'AI', 'music', 'students', 'education', 'food']",food
0914,Text,Fitness,"['music', 'beach', 'recipe', 'forest', 'machinelearning']",machinelearning
0915,Text,Fashion,"['forest', 'recipe', 'wildlife', 'music', 'AI', 'nature', 'sports']",nature
0916,Image,Education,"['fitness', 'machinelearning', 'AI', 'education', 'wildlife', 'science']",education
0917,Text,Sports,"['fashion', 'adventure', 'beach', 'forest', 'recipe']",fashion
0918,Video,Fashion,"['travel', 'fitness', 'adventure']",fitness
0919,Video,Fitness,"['nature', 'beach', 'coding', 'fashion']",coding
0920,Text,Travel,"['beach', 'fitness', 'science', 'nature', 'wildlife']",science
0921,Video,Education,"['recipe', 'students', 'AI', 'forest', 'travel', 'culture', 'fashion']",fashion
0922,Image,Education,"['art', 'food', 'beach', 'fashion', 'recipe', 'fitness']",fashion
0923,Reel,Health,"['students', 'machinelearning', 'education', 'science', 'forest', 'learning', 'nature']",machinelearning
0924,Image,Education,"['beach', 'fashion', 'wildlife', 'art', 'coding']",fashion
0925,Video,Health,"['beach', 'health', 'education', 'forest']",beach
0926,Reel,Nature,"['adventure', 'fitness', 'travel', 'coding', 'technology', 'vacation']",coding
0927,Text,Health,"['students', 'culture', 'AI']",culture
0928,Image,Education,"['sports', 'culture', 'health', 'AI', 'education', 'travel']",culture
0929,Text,Music,"['adventure', 'food', 'learning']",learning
0930,Reel,Cooking,"['sports', 'health', 'machinelearning', 'culture', 'science', 'learning', 'art']",learning
0931,Reel,Nature,"['sports', 'art', 'food', 'students', 'fashion', 'education', 'culture']",education
0932,Video,Fitness,"['vacation', 'students', 'adventure', 'sports', 'forest', 'music']",students
0933,Reel,Technology,"['science', 'students', 'travel', 'machinelearning', 'health', 'education']",science
0934,Reel,Fashion,"['machinelearning', 'fitness', 'forest', 'beach', 'art', 'travel']",forest
0935,Image,Nature,"['culture', 'forest', 'recipe', 'adventure', 'wildlife', 'learning']",adventure
0936,Video,Technology,"['health', 'education', 'fashion', 'food', 'art', 'technology', 'music']",health
0937,Reel,Nature,"['fitness', 'recipe', 'health', 'education']",fitness
0938,Text,Health,"['adventure', 'travel', 'sports', 'technology', 'art']",travel
0939,Image,Music,"['nature', 'students', 'music', 'beach', 'forest']",students
0940,Text,Sports,"['AI', 'beach', 'fitness', 'recipe']",AI
0941,Image,Music,"['fashion', 'students', 'fitness']",fitness
0942,Video,Travel,"['health', 'nature', 'art', 'travel']",art
0943,Text,Fashion,"['students', 'science', 'recipe', 'music', 'beach']",music
0944,Reel,Travel,"['health', 'culture', 'science']",culture
0945,Video,Fashion,"['learning', 'travel', 'forest', 'education', 'students', 'culture', 'science']",education
0946,Text,Health,"['fashion', 'adventure', 'fitness', 'health', 'sports']",sports
0947,Reel,Cooking,"['fashion', 'students', 'forest', 'machinelearning', 'education', 'travel']",travel
0948,Video,Travel,"['AI', 'students', 'science', 'fitness', 'education', 'learning']",education
0949,Text,Health,"['health', 'culture', 'nature', 'education', 'music', 'machinelearning']",health
0950,Video,Cooking,"['health', 'forest', 'vacation', 'sports', 'food', 'culture']",culture
0951,Text,Health,"['sports', 'food', 'health', 'fitness', 'machinelearning', 'culture', 'music']",fitness
0952,Image,Fitness,"['students', 'health', 'coding', 'learning']",learning
0953,Text,Music,"['fashion', 'wildlife', 'vacation', 'students', 'art']",art
0954,Text,Fitness,"['culture', 'learning', 'wildlife', 'travel']",learning
0955,Text,Fashion,"['adventure', 'technology', 'fitness', 'recipe', 'culture']",technology
0956,Image,Music,"['machinelearning', 'coding', 'fitness', 'culture', 'AI']",AI
0957,Image,Cooking,"['education', 'science', 'health', 'culture', 'nature']",nature
0958,Text,Nature,"['travel', 'nature', 'students', 'adventure', 'coding', 'wildlife']",adventure
0959,Reel,Travel,"['recipe', 'students', 'health', 'art']",recipe
0960,Text,Sports,"['learning', 'adventure', 'education', 'recipe', 'sports']",education
0961,Video,Nature,"['nature', 'technology', 'health', 'fashion']",health
0962,Image,Sports,"['machinelearning', 'food', 'learning', 'sports']",sports
0963,Text,Fashion,"['health', 'travel', 'nature', 'food', 'beach', 'sports', 'fitness']",beach
0964,Video,Technology,"['culture', 'forest', 'students']",forest
0965,Image,Sports,"['science', 'travel', 'AI']",science
0966,Text,Sports,"['fitness', 'music', 'education', 'students', 'machinelearning']",education
0967,Video,Travel,"['AI', 'vacation', 'health', 'fashion', 'students', 'wildlife', 'recipe']",health
0968,Text,Fitness,"['music', 'education', 'art', 'beach', 'coding', 'nature']",art
0969,Text,Sports,"['health', 'coding', 'travel', 'vacation', 'recipe']",travel
0970,Video,Education,"['beach', 'machinelearning', 'vacation', 'AI', 'culture']",AI
0971,Text,Technology,"['coding', 'music', 'machinelearning', 'vacation', 'health']",health
0972,Image,Nature,"['adventure', 'fashion', 'fitness', 'machinelearning', 'science']",fitness
0973,Image,Nature,"['adventure', 'education', 'fashion', 'nature', 'health', 'students', 'science']",education
0974,Reel,Fitness,"['education', 'sports', 'vacation', 'art']",vacation
0975,Image,Music,"['education', 'students', 'travel']",travel
0976,Video,Sports,"['food', 'education', 'students', 'recipe', 'science']",recipe
0977,Image,Fitness,"['art', 'vacation', 'music', 'education', 'coding', 'forest', 'travel']",music
0978,Reel,Cooking,"['vacation', 'beach', 'culture', 'travel', 'machinelearning']",culture
0979,Image,Fitness,"['food', 'science', 'recipe', 'adventure', 'culture', 'education']",culture
0980,Text,Fashion,"['technology', 'adventure', 'food', 'sports']",food
0981,Video,Sports,"['beach', 'technology', 'students']",students
0982,Video,Education,"['technology', 'forest', 'travel', 'sports', 'music']",music
0983,Reel,Education,"['forest', 'recipe', 'fitness', 'travel', 'health', 'art', 'AI']",travel
0984,Reel,Health,"['health', 'travel', 'technology', 'sports', 'forest']",health
0985,Video,Fitness,"['travel', 'food', 'technology', 'forest', 'beach', 'learning']",travel
0986,Video,Health,"['learning', 'students', 'food', 'recipe', 'forest']",learning
0987,Reel,Music,"['adventure', 'travel', 'health', 'technology', 'AI']",health
0988,Reel,Music,"['students', 'education', 'music', 'nature', 'culture', 'wildlife', 'technology']",students
0989,Text,Travel,"['fitness', 'health', 'art', 'fashion']",art
0990,Text,Fitness,"['recipe', 'vacation', 'fashion', 'education']",education
0991,Video,Music,"['art', 'machinelearning', 'health']",machinelearning
0992,Text,Sports,"['culture', 'nature', 'fitness', 'learning']",learning
0993,Text,Nature,"['vacation', 'travel', 'wildlife', 'nature', 'coding', 'fashion', 'AI']",travel
0994,Text,Education,"['machinelearning', 'food', 'fashion', 'sports', 'recipe', 'health']",recipe
0995,Image,Health,"['music', 'AI', 'machinelearning', 'food']",machinelearning
0996,Image,Fitness,"['forest', 'music', 'fitness', 'food', 'technology', 'beach']",music
0997,Image,Fashion,"['health', 'forest', 'machinelearning', 'art', 'nature', 'beach', 'science']",forest
0998,Video,Cooking,"['recipe', 'learning', 'health', 'adventure']",health
0999,Reel,Music,"['students', 'fashion', 'beach', 'vacation', 'art', 'recipe', 'machinelearning']",students
